age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
26,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,>50K
30,Private,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,24,<=50K
41,Prvate,9,Marrie-civ-spouse,Craft-repar,Husbnd,Whte,Mle,0,0,50,=50K
26,Privat,6,ivorced,Other-servce,Not-i-family,Whie,Feale,0,0,40,<=5K
22,Private,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,<=50K
28,Privae,9,Married-civ-spose,Machine-op-insct,Huband,Whte,ale,0,0,50,<=5K
34,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1887,48,>50K
51,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
30,Private,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,<=50K
49,Private,9,Divorced,Tech-support,Unmarried,White,Male,0,0,40,<=50K
41,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
30,Private,13,Divorced,Sales,Own-child,White,Female,0,0,40,<=50K
23,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,<=50K
33,Private,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,<=50K
19,Private,9,Never-married,Other-service,Own-child,White,Female,0,0,25,<=50K
34,Prvate,10,arried-civ-spouse,Other-servie,Husbad,Whit,ale,0,0,62,<=5K
24,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,594,0,40,<=50K
33,Private,15,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,65,>50K
43,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,>50K
34,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,60,<=50K
37,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,>50K
48,Local-gov,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
36,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
61,?,10,Married-civ-spouse,?,Husband,White,Male,99999,0,30,>50K
29,Private,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
47,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K
24,Private,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,20,<=50K
31,Private,2,Never-married,Other-service,Other-relative,White,Female,0,0,25,<=50K
50,Private,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,<=50K
25,Private,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,<=50K
22,Lcal-gov,10,Marriedciv-spouse,Proective-serv,Husbnd,Wite,Mae,0,0,40,<=50
26,Priate,12,Never-arried,Adm-clrical,On-child,Whit,emale,0,0,40,<50K
48,rivate,10,Married-civ-spuse,Sles,Wie,Whie,emale,0,0,40,<=5K
53,Local-gov,9,Widowed,Other-service,Not-in-family,White,Female,0,0,30,<=50K
32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
28,Self-emp-inc,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,65,>50K
59,,9,Widowed,,Unmarried,Black,Female,0,0,40,<=50K
31,Self-emp-not-inc,12,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,50,>50K
50,Private,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,<=50K
30,Loca-gov,9,Married-iv-spouse,Proective-serv,Husban,Whit,Mle,0,0,40,50K
21,Private,11,Never-married,Tech-support,Own-child,White,Female,0,0,30,<=50K
18,Private,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,20,<=50K
23,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
39,Private,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,<=50K
46,Privat,15,Divorce,Farmingfishing,Unmarrie,Whte,Mal,0,0,48,<=0K
60,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,>50K
42,Private,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
29,Priate,9,Nevr-married,achine-op-inspct,Not-in-famil,Whit,Mal,0,0,48,=50K
50,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,<=50K
51,Local-ov,16,Married-civ-pouse,Profspecialty,Huband,Whie,Mal,0,1887,40,>5K
60,Federal-gov,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,<=50K
40,Private,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,>50K
49,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
44,Self-emp-in,13,Marrid-civ-spouse,Exec-manageria,Huband,Wite,ale,0,0,60,>50
42,Self-ep-inc,11,Married-civ-spoue,Other-serice,Husbad,hite,Mle,3464,0,80,<50K
40,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,<=50K
74,,9,Married-civ-spouse,,Husband,White,Male,0,2149,30,<=50K
18,Private,7,Never-married,Sales,Own-child,White,Female,0,0,25,<=50K
42,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
49,Private,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
67,Sate-gov,4,Maried-civ-spouse,ransport-moving,Hsband,Whie,Mal,0,0,35,<50K
38,Federal-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K
51,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
42,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
66,Private,13,Widowed,Other-service,Not-in-family,White,Male,0,0,12,<=50K
41,Private,9,Widowed,Sales,Not-in-family,White,Female,0,0,40,<=50K
41,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
25,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
45,Private,9,Divorced,Craft-repair,Own-child,White,Female,0,0,40,<=50K
31,Privte,9,Maried-civ-spouse,Craft-repir,Husand,hite,Mle,0,0,20,<=5K
37,Privte,14,Never-maried,Exec-anagerial,No-in-family,Whte,Mle,0,0,40,>5K
70,Prvate,10,Never-marrid,Tech-upport,Other-reltive,hite,ale,0,0,40,<=50
33,State-gov,10,Separated,Prof-specialty,Not-in-family,White,Male,10520,0,40,>50K
73,Private,10,Widowed,Sales,Not-in-family,White,Female,2538,0,20,<=50K
46,State-gov,14,Widowed,Protective-serv,Unmarried,White,Male,0,0,40,<=50K
56,Local-gov,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
22,Private,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,<=50K
43,Private,9,Separated,Transport-moving,Unmarried,White,Female,0,0,44,<=50K
17,Private,8,Never-married,Priv-house-serv,Own-child,White,Female,0,0,18,<=50K
35,Privte,9,Marred-civ-spouse,Exec-manageial,Husand,Blak,Mae,0,0,50,50K
52,Priate,9,Divored,Other-servie,Otherrelative,Blck,emale,0,0,38,<=50
38,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,15,<=50K
42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,60,>50K
24,Privte,9,Nevermarried,riv-house-serv,Not-in-famiy,Whie,Femle,0,0,45,<=5K
23,Selfemp-inc,13,Never-maried,Adm-cleical,Own-chil,Whte,Femle,0,0,35,<=50
33,State-gov,10,Divorced,Other-service,Unmarried,White,Female,0,0,99,>50K
68,Private,15,Widowed,Prof-specialty,Unmarried,White,Male,0,0,60,>50K
32,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,<=50K
23,Private,10,Never-married,Other-service,Other-relative,White,Female,0,0,40,<=50K
30,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K
32,Self-emp-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,<=50K
47,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,84,>50K
52,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,>50K
39,Private,5,Divorced,Other-service,Unmarried,White,Female,0,0,40,<=50K
48,Self-emp-inc,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,>50K
28,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,<=50K
31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
36,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
22,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,<=50K
45,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
32,Fedral-gov,13,Marrie-civ-spouse,Eec-managerial,Wfe,Asian-Pac-slander,Fmale,0,1977,40,>50
56,Prvate,7,ivorced,Sals,ot-in-family,Whit,Feale,0,0,40,<50K
31,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,45,>50K
47,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
50,Self-emp-not-inc,12,Never-married,Sales,Not-in-family,White,Female,0,1408,5,<=50K
65,Private,9,Married-civ-spouse,Sales,Husband,White,Male,9386,0,40,>50K
52,Self-mp-not-inc,9,Marrid-civ-spouse,Saes,Husban,Whit,Mae,7688,0,55,>50
63,Private,13,Widowed,Other-service,Other-relative,Black,Female,0,0,20,<=50K
18,,7,Never-married,,Own-child,White,Male,0,0,20,<=50K
23,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,<=50K
45,State-gov,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
32,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,<=50K
50,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,3418,0,38,<=50K
21,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
33,Privte,14,Marrie-civ-spouse,rof-specialty,Husbnd,Whit,Mae,0,0,45,<=50
47,Self-empinc,10,Marrid-civ-spouse,Exec-manageral,Husand,Whte,Mal,4386,0,40,>50
44,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,<=50K
39,Private,6,Separated,Machine-op-inspct,Own-child,White,Male,0,0,40,<=50K
38,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,>50K
30,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,<=50K
35,Self-emp-inc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,<=50K
41,rivate,13,Married-civ-souse,ales,Husban,Whit,ale,0,0,40,>0K
37,Pivate,9,Maried-civ-spouse,Macine-op-inspct,usband,Blak,Mal,0,0,36,50K
26,Private,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,<=50K
39,State-gov,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
41,Private,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,12,>50K
33,Privte,9,Married-cv-spouse,achine-op-inspct,usband,Whte,Mal,0,0,40,>0K
28,Local-gov,13,Never-married,Adm-clerical,Not-in-family,Black,Female,4101,0,60,<=50K
23,Privat,10,Nevermarried,Other-serice,Not-i-family,Asian-Pac-Islaner,Fmale,0,0,35,<=0K
31,Privte,13,Never-maried,Exc-managerial,No-in-family,Whit,Femae,0,0,40,<=50
26,Priate,10,Never-marrie,Adm-clericl,On-child,hite,Feale,0,0,40,<=0K
20,Private,9,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,<=50K
32,,9,Divorced,,Not-in-family,Black,Female,0,0,40,<=50K
48,Privat,12,Married-civ-spuse,Machine-op-inpct,usband,Wite,Mae,0,0,50,<=0K
23,rivate,10,Never-marrid,Sale,Own-cild,Wite,Mae,0,0,55,=50K
26,Privte,9,ever-married,Other-sevice,Other-relatie,Wite,ale,0,0,40,=50K
37,rivate,9,Never-marrie,Trasport-moving,Not-in-famiy,Whit,Mae,0,0,40,<=0K
19,?,10,Never-married,?,Own-child,White,Male,0,0,60,<=50K
48,Federal-gov,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,<=50K
29,Private,15,Never-married,Prof-specialty,Unmarried,White,Male,27828,0,45,>50K
47,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,<=50K
36,Privat,3,Never-marrid,Other-servce,Not-in-fmily,Wite,ale,0,0,35,<=5K
24,State-ov,12,Married-civ-spoue,Adm-clerica,Husbnd,Wite,Mae,0,0,30,<50K
26,Pivate,13,Never-arried,Sles,Own-chid,Wite,Mae,0,0,40,<=0K
20,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,<=50K
47,Privte,15,Mrried-civ-spouse,Prof-specalty,Husbnd,Wite,Mle,0,0,50,>0K
28,Priate,13,Married-civspouse,Exe-managerial,Wie,Whit,emale,0,0,40,50K
40,Privte,9,Separatd,Other-servce,Unmrried,Back,Femle,0,0,40,<50K
47,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,<=50K
35,Private,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,<=50K
23,?,9,Married-civ-spouse,?,Own-child,White,Female,0,0,30,<=50K
32,Self-emp-inc,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,50,>50K
23,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,60,<=50K
34,Fedeal-gov,10,Nevr-married,Craftrepair,Oher-relative,Whte,Mae,0,0,40,<=50
52,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
27,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
40,Self-emp-not-inc,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,<=50K
59,Local-ov,14,Widowe,Prof-specialy,nmarried,hite,emale,4787,0,60,>5K
27,Federal-gov,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,>50K
34,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
40,Pivate,5,Never-marred,Machne-op-inspct,nmarried,Blac,Fmale,0,0,40,<=0K
32,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,50,<=50K
36,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
33,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
33,Federal-gov,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,<=50K
67,Self-em-inc,10,Married-civ-spose,Sals,usband,Whie,Mle,20051,0,40,>50
42,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,<=50K
22,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,40,<=50K
39,Private,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,45,>50K
57,Private,5,Married-civ-spouse,Other-service,Wife,White,Female,0,0,38,<=50K
46,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,<=50K
21,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,<=50K
53,Self-emp-inc,10,Widowed,Sales,Not-in-family,White,Female,0,0,60,<=50K
67,?,10,Married-civ-spouse,?,Husband,White,Male,0,0,6,<=50K
46,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
61,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,20,<=50K
48,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
29,Private,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,<=50K
35,Pivate,4,Married-ci-spouse,Machine-op-inspc,Hsband,Whit,Mae,0,0,40,<=5K
36,Private,9,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,<=50K
25,Privae,10,Married-civ-spuse,Am-clerical,Husand,Whte,ale,0,0,40,=50K
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,>50K
54,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
56,Private,14,Never-married,Sales,Not-in-family,White,Male,0,0,50,<=50K
39,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,>50K
48,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,>50K
22,an,12,Nver-married,na,Own-chld,Whie,Mae,0,0,25,<=5K
43,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,4508,0,40,<=50K
19,Prvate,10,Never-arried,Sale,Own-chld,Whit,emale,0,0,25,=50K
36,Prvate,9,Married-civ-pouse,Machine-op-inspt,Husbnd,Whte,ale,0,0,60,<=5K
29,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
33,rivate,7,Mrried-civ-spouse,Machin-op-inspct,Huband,Whie,ale,0,0,40,<=50
37,Prvate,12,Neer-married,Other-servic,Not-in-famly,Whie,Femae,0,0,30,<=5K
32,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
66,Self-emp-not-in,4,Widoed,Farming-fihing,Unmarrie,hite,Mle,0,0,50,<=5K
63,?,15,Married-civ-spouse,?,Husband,White,Male,0,0,40,<=50K
39,Prvate,13,Nver-married,Exec-anagerial,Not-in-fmily,Whit,Mle,0,1669,40,<=50
72,Private,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,17,<=50K
47,Privte,9,Never-marred,Other-srvice,Not-in-amily,hite,Feale,0,0,40,=50K
59,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,>50K
31,Lcal-gov,9,Divorce,rotective-serv,Oher-relative,Whit,Mal,0,0,45,<=0K
64,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,<=50K
27,Self-emp-not-inc,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
36,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,<=50K
67,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,<=50K
28,Local-gov,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,2002,40,<=50K
26,Pivate,9,Maried-civ-spouse,Machine-op-inspc,Husbnd,Whit,ale,0,0,40,<50K
47,Private,5,Never-married,Other-service,Unmarried,White,Female,0,0,50,<=50K
39,rivate,13,Marred-civ-spouse,Tech-suppor,Husbad,Whie,Mle,0,0,50,50K
19,,10,Never-married,,Own-child,White,Male,0,0,25,<=50K
41,Priate,13,Divrced,Sals,Not-in-amily,Wite,Mle,0,1980,56,<50K
52,Private,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,<=50K
29,rivate,15,Divorce,Prof-speciaty,Own-cild,Whie,emale,2174,0,72,<=0K
59,ederal-gov,9,Married-civ-spoue,Sale,Wie,Wite,Feale,0,0,40,>5K
27,Prvate,15,Nevermarried,Prof-speciaty,Own-chil,Whit,ale,0,0,40,=50K
38,Private,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,48,<=50K
52,Pivate,14,Married-civ-souse,Tech-suppor,Husbnd,hite,Mle,0,0,45,<=0K
35,Federal-gov,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,<=50K
28,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K
38,Federal-gov,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,38,<=50K
40,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,48,>50K
42,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
33,Privte,13,Married-civ-spuse,Saes,Husban,Wite,ale,0,0,60,>5K
75,Privae,1,Never-arried,riv-house-serv,Not-in-famil,Asan-Pac-Islander,Fmale,0,0,48,=50K
28,Private,10,Separated,Other-service,Not-in-family,White,Female,0,0,60,<=50K
45,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
26,Self-emp-inc,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,78,>50K
32,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,>50K
41,Priate,9,Married-civ-pouse,Sles,Hsband,Whit,Mae,0,0,49,>0K
61,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,<=50K
39,Self-emp-not-inc,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
22,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
41,Private,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,<=50K
43,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,20,<=50K
35,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
32,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K
32,Self-emp-not-inc,9,Divorced,Other-service,Unmarried,White,Female,0,0,45,<=50K
21,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,10,<=50K
41,Self-emp-not-inc,14,Divorced,Sales,Unmarried,White,Male,0,0,5,>50K
51,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,>50K
19,Self-emp-not-inc,7,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
34,Priate,9,Maried-civ-spouse,Am-clerical,Wie,Whte,Feale,0,0,20,>50
28,Privat,9,Married-civspouse,Craf-repair,Husbnd,Whie,Mal,0,0,50,<50K
43,Priate,13,Never-marred,Prof-specalty,Not-in-famly,Whie,Mal,0,0,40,>5K
44,Private,10,Divorced,Adm-clerical,Own-child,White,Male,14344,0,40,>50K
38,Prvate,9,Sepaated,Ad-clerical,Not-in-amily,Whte,Femle,0,0,32,<=50
35,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
27,Locl-gov,13,Never-marred,rof-specialty,Notin-family,Whie,emale,0,0,35,=50K
33,ocal-gov,11,Neer-married,Protectiv-serv,Not-in-famil,Whte,Mle,0,0,70,=50K
56,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,35,<=50K
45,Feeral-gov,16,Marrid-civ-spouse,Pof-specialty,Husbad,Wite,Mae,0,0,40,50K
39,Private,16,Divorced,Prof-specialty,Unmarried,White,Female,0,0,80,<=50K
38,Privte,13,Nevr-married,ales,Not-n-family,Whit,Mae,0,0,48,>0K
46,?,9,Married-spouse-absent,?,Not-in-family,Asian-Pac-Islander,Male,0,0,40,<=50K
72,Self-emp-no-inc,10,Married-civ-souse,Farmingfishing,Husban,Whie,Mle,0,0,21,=50K
58,Private,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,<=50K
27,Self-emp-not-inc,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,<=50K
31,Private,12,Never-married,Craft-repair,Own-child,Other,Male,0,0,50,<=50K
26,Private,13,Never-married,Priv-house-serv,Other-relative,White,Female,0,0,35,<=50K
45,Privat,9,Married-ci-spouse,Sale,Hsband,Whit,ale,0,0,55,>50
25,Privae,13,Marred-civ-spouse,Profspecialty,Wif,Whte,Femae,0,1887,40,>5K
22,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
18,nn,10,Never-arried,nn,Not-in-famiy,Whie,Femal,0,0,20,<=50
21,rivate,9,Nver-married,Handlrs-cleaners,Own-chld,Back,Mal,0,0,20,<=5K
52,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,40,>50K
26,Local-gov,13,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,<=50K
18,Privte,7,Never-marred,Sals,Own-cild,Blak,Femal,0,0,10,<=0K
28,Priate,11,Never-maried,Exec-maagerial,No-in-family,Whie,Mae,0,0,60,>0K
47,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,<=50K
23,?,11,Never-married,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,30,<=50K
22,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
34,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,>50K
50,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
27,Privat,6,ever-married,Oher-service,Not-infamily,Whie,Mle,0,0,60,<=5K
54,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
25,Privte,13,Nver-married,Adm-cleical,Not-i-family,hite,Mae,0,0,40,>5K
44,Private,11,Separated,Craft-repair,Other-relative,White,Male,0,0,48,>50K
29,Self-emp-not-inc,12,Widowed,Sales,Unmarried,White,Female,0,0,40,>50K
37,Sel-emp-not-inc,10,Never-marrid,Pro-specialty,Not-infamily,Back,Mae,0,0,40,=50K
37,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,<=50K
69,Private,4,Widowed,Other-service,Not-in-family,White,Female,1086,0,20,<=50K
33,Self-emp-not-inc,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,70,<=50K
57,Self-emp-not-inc,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,>50K
50,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
33,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,<=50K
49,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,>50K
20,Private,9,Never-married,Sales,Not-in-family,White,Male,0,0,48,<=50K
61,Privte,10,Maried-civ-spouse,Exec-manageria,usband,Whte,Mal,0,0,45,>5K
17,Private,7,Never-married,Other-service,Own-child,White,Male,0,0,25,<=50K
38,Self-emp-not-inc,9,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0,0,60,<=50K
22,Private,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,16,<=50K
39,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,44,>50K
28,rivate,9,Divored,Handlers-cleanrs,Unmaried,Whte,Feale,0,0,36,<=0K
41,Private,10,Divorced,Tech-support,Unmarried,White,Female,0,0,30,<=50K
35,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
37,Local-gov,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,<=50K
21,Private,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,2176,0,40,<=50K
21,na,10,Never-mrried,nn,Not-in-faily,hite,ale,0,0,40,<=50
49,Privte,10,Divoced,Tech-upport,Not-in-famly,Whte,Mal,0,0,40,<=5K
41,Prvate,9,Married-cv-spouse,Tec-support,Husand,Whie,Mle,0,0,40,<=5K
36,Private,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,<=50K
47,Pivate,13,Marrid-civ-spouse,Exec-manageial,Huband,hite,Mae,0,0,50,>50
20,Stategov,10,Never-mrried,Prof-secialty,Own-chid,hite,Femae,0,0,20,=50K
54,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
45,Locl-gov,13,Divoced,Protectiv-serv,Not-in-famly,Whte,Mae,0,0,40,50K
